Gene	Cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Hivep1	Cluster_11	0.453113130068842	0.335250462392743	4385903.5	0.583328811305071	8.69852979996363e-34	1.48111330293007e-32	23.2	7.22194513715711
Kif13a	Cluster_11	0.599995069513202	0.274516151870454	4226546.5	0.562134197838737	3.60837960339948e-09	2.38727347289462e-08	29.6	19.9102244389027
Rhobtb3	Cluster_11	0.421472585856367	0.229050470948382	4151276	0.552123158769742	2.56187142048487e-09	1.71510660627777e-08	21.6	12.6882793017456
Arhgef28	Cluster_11	0.552967302610738	0.375222943798353	4419099.5	0.587743906899418	3.50178229598418e-28	5.20159913519255e-27	26.6666666666667	10.0947630922693
Nim1k	Cluster_11	0.676950438396546	0.534348051976456	4705484.5	0.625833349958437	1.16364758560684e-61	3.27489419818021e-60	32.5333333333333	8.90274314214464
Fam107a	Cluster_11	0.535460408486773	0.477740151877178	4672827.5	0.621489941812136	1.19131593116335e-149	9.61014509817166e-148	27.2	2.86284289276808
Usp54	Cluster_11	0.720475402793754	0.419657850205526	4497022	0.598107664172901	3.26571319166818e-22	4.08088929894424e-21	34.6666666666667	17.8902743142145
Camk2g	Cluster_11	1.80450468765174	1.50374700733695	6176853.5	0.821526650041563	9.57450029328262e-209	1.356665063296e-206	72.8	18.6084788029925
Lrmda	Cluster_11	1.25973299891865	1.10017026815574	5393225.5	0.717303474646717	1.09417056049503e-181	1.18863395221777e-179	49.6	8.48877805486284
Dlg5	Cluster_11	0.556201166056852	0.388566698369124	4445210.5	0.591216691604323	4.81921081429613e-28	7.12604720680176e-27	27.4666666666667	11.1172069825436
Zmiz1	Cluster_11	0.640419561568539	0.400587843124873	4475894.5	0.595297689110557	4.33450203578182e-24	5.78466098878499e-23	31.4666666666667	14.9526184538653
Zcchc24	Cluster_11	0.650308006531425	0.574619165255488	4830274.5	0.642430523690773	2.46195251583195e-160	2.16851439164765e-158	32.2666666666667	3.76059850374065
Itih3	Cluster_11	1.33191823529161	1.3145175328427	5859954	0.779378753117207	0	0	56.5333333333333	0.902743142144638
Peli2	Cluster_11	0.558467880802975	0.249744737671984	4182395	0.556262011637573	6.01528828393332e-08	3.57995334502168e-07	27.7333333333333	19.2369077306733
Ndrg2	Cluster_11	1.71457653382025	1.60273366179938	6296966	0.837501712385702	0	0	71.4666666666667	5.49625935162095
Gjb6	Cluster_11	0.894997823899184	0.864594785775392	5271253	0.701081030756442	0	0	41.6	1.55610972568579
Extl3	Cluster_11	0.538760261886375	0.312492972371122	4275936.5	0.56870310889443	1.84611001641166e-13	1.59672838202909e-12	26.1333333333333	14.7481296758105
Clu	Cluster_11	0.490720721360104	0.424013663933936	4532009	0.602760964256027	2.95053592611058e-101	1.38157996884977e-99	23.7333333333333	3.15211970074813
Diaph3	Cluster_11	0.511204052720925	0.431931124153361	4554321.5	0.605728545303408	4.42589052883626e-77	1.53773744493362e-75	25.3333333333333	4.63341645885287
Fbxl3	Cluster_11	0.402036503000444	0.13976240551936	3943245	0.524454862842893	0.0141048952243723	0.0354198285839338	20.2666666666667	17.4463840399003
Ednrb	Cluster_11	1.00413119238565	0.960644150790864	5429678.5	0.722151753948462	0	0	46.4	2.20448877805486
Gpc5	Cluster_11	5.04352779393224	4.47234070325622	7325323.5	0.974274114713217	0	0	100	16.5037406483791
Dnajc3	Cluster_11	0.418718726616843	0.200155141239852	4079481.5	0.542574430590191	3.75407427657166e-06	1.86388300843191e-05	21.0666666666667	14.3491271820449
Clybl	Cluster_11	0.664806269781439	0.46554477236907	4570258.5	0.607848179551122	4.59722314749638e-36	8.20501108307268e-35	31.7333333333333	11.9950124688279
Selenop	Cluster_11	0.604300881489806	0.558760483472447	4816496	0.640597971737323	3.96989235032689e-240	7.10872481852491e-238	30.4	2.214463840399
Dab2	Cluster_11	0.643409180177898	0.621393403908034	4871256	0.647881097256858	0	0	30.6666666666667	1.24688279301746
Lifr	Cluster_11	0.563162824899851	0.437583913690989	4545212	0.604516974231089	9.43356746263887e-47	2.09427768124932e-45	27.7333333333333	8.14463840399002
Slc1a3	Cluster_11	2.63676358617847	2.35967280819558	6809438.5	0.90566098088113	0	0	90.6666666666667	9.7356608478803
Nadk2	Cluster_11	0.529796538482389	0.414804105751653	4523112	0.601577655860349	2.20243812726083e-48	5.02643267278924e-47	26.6666666666667	7.33167082294264
Myo10	Cluster_11	1.23331172861456	1.04883132384071	5509875	0.73281795511222	9.43342679309286e-175	9.54768258344398e-173	54.1333333333333	10.4688279301746
Cpq	Cluster_11	1.00957597355935	0.897961812521085	5313886	0.706751255195345	3.51212787525483e-218	5.34860969413808e-216	46.4	6.03990024937656
Stk3	Cluster_11	0.443134497409571	0.186147951314561	4036244.5	0.53682387364921	0.000138824506001262	0.000549865173867419	21.6	16.1496259351621
Baalc	Cluster_11	0.919894031168191	0.759721912310226	5049145	0.671540482128013	5.14341384636987e-104	2.48700084945392e-102	41.6	9.66583541147132
Zfpm2	Cluster_11	1.8590472257346	1.52247803012345	6125709	0.814724389027431	5.89710771125723e-230	9.42091864264084e-228	75.4666666666667	15.3765586034913
Zhx2	Cluster_11	0.803043120522448	0.590336164323165	4814159.5	0.640287215295096	5.23617175531298e-55	1.33526476921479e-53	38.6666666666667	13.1870324189526
Adcy8	Cluster_11	0.865860763819191	0.670301911075499	4949518.5	0.658290074812968	5.90958974797081e-80	2.15429004347169e-78	40.8	11.0324189526185
Cyp2d22	Cluster_11	0.450367340475336	0.411445487351611	4533857.5	0.603006816292602	1.14083946765002e-138	8.33631350912872e-137	22.6666666666667	2.17456359102244
Parvb	Cluster_11	0.417209022563563	0.386287136261261	4495438	0.597896990856193	3.25221958799963e-138	2.32433851694973e-136	21.3333333333333	1.9501246882793
Phf21b	Cluster_11	0.403227730955051	0.342925236719936	4401609	0.585417655860349	6.79164594855406e-61	1.89179266208014e-59	20.5333333333333	3.82543640897756
5031439G07Rik	Cluster_11	0.833606255286721	0.552658281214309	4697139.5	0.624723458021613	2.17705316111826e-34	3.75397685295472e-33	38.4	18.1695760598504
Ttll8	Cluster_11	0.401195567939894	0.371260669821436	4482014.5	0.596111654197839	8.224645511897e-157	6.94407246716899e-155	20.8	1.59600997506234
Abcd2	Cluster_11	0.55655325665304	0.453931587523554	4610376.5	0.613183906899418	1.97467557650169e-65	5.91495193365717e-64	28.2666666666667	6.53366583541147
Dbx2	Cluster_11	0.634770910773922	0.580551396167791	4786598	0.636621512884456	5.76561136580914e-198	7.17180436685954e-196	29.8666666666667	2.64837905236908
Rapgef3	Cluster_11	0.650354765672091	0.552042494597205	4763409	0.633537356608479	9.71997313735244e-101	4.51244906761134e-99	31.7333333333333	5.67581047381546
Aifm3	Cluster_11	0.600321278647753	0.500475922459424	4682013	0.622711620947631	3.99514787816511e-79	1.42765207619957e-77	29.8666666666667	6.25436408977556
Prodh	Cluster_11	0.434091798228027	0.394201360253388	4485443.5	0.596567714048213	1.51632960128608e-126	9.50330417421413e-125	21.3333333333333	2.10473815461347
Etv5	Cluster_11	0.711713401857472	0.479449071882934	4614913.5	0.613787331670823	1.00221718600701e-33	1.7029331643362e-32	34.6666666666667	14.8428927680798
St6gal1	Cluster_11	0.644948883460169	0.480202752622055	4636232.5	0.616622776392352	4.8157847210036e-55	1.22998764935351e-53	31.4666666666667	8.56359102244389
Atp13a5	Cluster_11	0.607881478193407	0.568062526495135	4783030	0.636146965918537	6.19692437218794e-252	1.18798685464473e-249	29.0666666666667	1.93516209476309
Atp13a4	Cluster_11	1.65880564783804	1.59897190535149	6334964.5	0.842555544472153	0	0	70.6666666666667	2.98753117206983
Tmem44	Cluster_11	0.429051055976828	0.269780289735913	4220459	0.56132455527847	6.08549155026694e-14	5.37760763620389e-13	21.6	10.7930174563591
Itgb5	Cluster_11	0.419162891012864	0.371644562056649	4470352	0.594560532003325	2.99935050859584e-108	1.50382820115598e-106	21.3333333333333	2.42394014962594
Hacd2	Cluster_11	0.766642495892158	0.524394977293822	4688885	0.623625602660017	1.13113244972884e-37	2.08504561858953e-36	36.8	15.7506234413965
Lrrc58	Cluster_11	0.432600645939107	0.186268516000254	4016932	0.534255295095594	0.000391416466821454	0.0014211522564295	20.8	16.1496259351621
Nrip1	Cluster_11	0.503240154530023	0.261415790242526	4187068.5	0.556883591022444	3.17408257328147e-09	2.11022747987032e-08	24.8	15.8453865336658
Jam2	Cluster_11	0.563881896122776	0.495842501686496	4657479.5	0.619448645054032	1.0378035777884e-107	5.18742616566316e-106	27.4666666666667	4.09476309226933
Lix1	Cluster_11	0.627553614260407	0.472816191852171	4566116.5	0.607297290108063	4.02651092949029e-44	8.52103838909666e-43	29.3333333333333	9.26184538653366
Caskin1	Cluster_11	0.46748950819736	0.302758552584869	4295716.5	0.571333865336658	4.38045604611166e-18	4.67449451679041e-17	23.7333333333333	10.9376558603491
Pde9a	Cluster_11	0.408615428007625	0.22065449320262	4101476.5	0.545499783873649	2.5949770858447e-07	1.45559902285162e-06	20.2666666666667	13.0074812967581
Cbs	Cluster_11	0.582989149849727	0.543582090493275	4787532.5	0.636745802161264	1.51881061204052e-245	2.7807886430562e-243	29.3333333333333	2.01995012468828
Pla2g7	Cluster_11	0.770491663460182	0.67366554890347	4974987	0.66167740648379	2.60617772858178e-153	2.14483162056768e-151	37.0666666666667	5.28678304239402
Vegfa	Cluster_11	0.611103968443589	0.444626716857485	4552015	0.605421778886118	2.22716754901469e-39	4.23968401999934e-38	29.8666666666667	10.2094763092269
Ccnd3	Cluster_11	0.777664715499616	0.704240287334696	5019393	0.667583441396509	1.25309226891176e-209	1.79115250192255e-207	37.0666666666667	3.92518703241895
Daam2	Cluster_11	0.82629637854364	0.652761349477041	4907297	0.652674580216126	3.70210744410964e-100	1.69454608993726e-98	38.6666666666667	7.70074812967581
Pdzph1	Cluster_11	0.56791839843673	0.518007096049945	4693000.5	0.624172967581047	8.13327115177055e-182	8.89474184014102e-180	27.2	2.36907730673317
Rab31	Cluster_11	0.774793875599118	0.603621220456612	4826840.5	0.641973798836243	2.01026095557738e-79	7.24716864405606e-78	36.5333333333333	8.63341645885287
Ltbp1	Cluster_11	0.451988508747665	0.407684124076995	4515745	0.600597838736492	4.99642388564661e-121	2.93923202948056e-119	22.4	2.43391521197007
Epas1	Cluster_11	0.451800427899624	0.3959624631896	4515806	0.600605951787199	1.0770078461787e-106	5.31813419802482e-105	22.9333333333333	2.82793017456359
Rhoq	Cluster_11	0.401143017482274	0.305442484693646	4304509.5	0.572503341645885	3.20541430456136e-28	4.77442651671182e-27	20.2666666666667	6.58354114713217
Zfp438	Cluster_11	0.44934706337611	0.310688447059952	4316366	0.574080266001663	8.60231304312674e-23	1.09255410006041e-21	22.6666666666667	8.93266832917706
Colec12	Cluster_11	0.444147372444113	0.415349169557238	4499271	0.598406783042394	5.94483357944803e-175	6.05444144856911e-173	21.0666666666667	1.46633416458853
Abhd3	Cluster_11	0.705412025024809	0.607381207943563	4833700.5	0.642886184538653	5.83212712065029e-104	2.80337791831848e-102	33.6	6.37406483790524
Cables1	Cluster_11	1.91207810006091	1.73818014141815	6411545	0.852740814630091	0	0	75.2	10.6583541147132
Osbpl1a	Cluster_11	0.44099165907118	0.162669197062129	4016517	0.534200099750623	0.00068011308443188	0.00236098055194237	22.6666666666667	17.860349127182
Zfp521	Cluster_11	1.64496844487268	1.30547612158299	5875652.5	0.781466666666667	2.27204183319803e-163	2.06831964647832e-161	68	18.2443890274314
Aqp4	Cluster_11	0.581416637817338	0.534261547175926	4745254	0.631122726517041	7.76231205820761e-203	1.04534607428507e-200	28.5333333333333	2.33915211970075
Ctnna1	Cluster_11	0.465024142632648	0.300281687413758	4269408	0.567834812967581	1.1796879524367e-16	1.18222725614736e-15	22.9333333333333	10.8229426433915
Psd2	Cluster_11	0.925086422597553	0.814032304799708	5211381	0.693118004987531	7.52961843426957e-177	8.019289698459e-175	43.7333333333333	6.6783042394015
Fgf1	Cluster_11	0.715079398783856	0.493057901208192	4644561.5	0.617730540315877	2.99816953297084e-40	5.82997285677325e-39	34.6666666666667	12.8478802992519
Mcc	Cluster_11	1.85449604379843	1.67083561353313	6311141	0.839386999168745	0	0	73.3333333333333	10.074812967581
Tnfaip8	Cluster_11	0.81929676822709	0.779422180865889	5152178.5	0.685244023275145	0	0	38.9333333333333	2.06483790523691
Aldh7a1	Cluster_11	0.420541397213383	0.287908867204202	4270254.5	0.567947398171239	1.23113859703761e-19	1.3989821086979e-18	21.3333333333333	8.83790523690773
Megf10	Cluster_11	0.837340805468161	0.701228429630989	5051985	0.671918204488778	1.46538543588585e-139	1.08047310759094e-137	41.0666666666667	6.78802992518703
Mro	Cluster_11	0.421968590418646	0.359768622383082	4430258	0.589227996674979	8.9802311806128e-66	2.70986790903862e-64	21.3333333333333	3.84538653366584
Gm9925	Cluster_11	0.68984879001607	0.590810017951516	4811698	0.639959833748961	9.66545293825025e-101	4.49995873225108e-99	33.0666666666667	6.3142144638404
Zfp516	Cluster_11	0.530715333501168	0.318275428405553	4294804.5	0.571212568578554	1.03150063760723e-14	9.48014827400442e-14	26.1333333333333	14.2543640897756
Pcx	Cluster_11	0.949226734249492	0.79797767479197	5141249	0.683790390689942	1.43912386292458e-114	7.81684111545201e-113	43.7333333333333	10.0997506234414
Asrgl1	Cluster_11	0.86577271300316	0.727899971111242	5074968	0.674974962593516	3.03881165361935e-130	2.00475448970556e-128	41.6	7.69576059850374
Fads2	Cluster_11	0.752925112166511	0.684870458278758	5016546.5	0.667204854530341	9.27366269207645e-219	1.42560692044703e-216	36.8	3.70573566084788
Fads1	Cluster_11	0.398674180354299	0.295680544344049	4310196	0.573259650872818	1.85042065867566e-27	2.68739791739037e-26	20.8	6.9576059850374
Rorb	Cluster_11	2.37783886446443	2.12319639781622	6595133.5	0.877158237738986	0	0	84.2666666666667	9.51620947630923
Klf9	Cluster_11	0.597656887745353	0.304865244208097	4263710.5	0.567077040731505	9.86645570253668e-11	7.30790434876524e-10	29.0666666666667	19.142144638404
Ptar1	Cluster_11	0.441783919984831	0.279540649402692	4244014	0.564457389858687	1.49913483293073e-15	1.42939743139884e-14	22.1333333333333	10.5087281795511
Tjp2	Cluster_11	0.523317652429715	0.42168173547049	4536445	0.603350955943475	1.43409580070763e-64	4.24112360662992e-63	25.8666666666667	5.41645885286783
Kank1	Cluster_11	1.75189216975949	1.66321607021919	6340467	0.843287381546135	0	0	71.7333333333333	4.26932668329177
Glis3	Cluster_11	1.11386993379819	0.948332011923019	5286275	0.703078969243558	1.51858547482035e-182	1.69488700768477e-180	47.7333333333333	7.18204488778055
Ak3	Cluster_11	0.505149756310233	0.248681460657874	4174855.5	0.555259251870324	2.47191883526096e-08	1.52691119865722e-07	25.6	17.1221945137157
Stambpl1	Cluster_11	0.440796914002251	0.301065089561723	4286552	0.57011497921862	1.19975576576971e-19	1.36522487452635e-18	22.1333333333333	9.48129675810474
Plce1	Cluster_11	1.71832121612625	1.5147024997125	6162291.5	0.819589891936825	9.13002120087508e-282	2.03799582833232e-279	69.8666666666667	12.3491271820449
Scd2	Cluster_11	1.41706218084373	1.19188776699629	5767763	0.767117273482959	4.48137801464732e-228	7.08971405326971e-226	63.2	10.3740648379052
Mxi1	Cluster_11	0.44119376526171	0.188313689549223	4029748	0.535959833748961	0.000218165837082327	0.000833531609673274	21.6	16.4089775561097
Gpam	Cluster_11	0.693333638116637	0.530871745716028	4705735	0.625866666666667	1.95010505854053e-59	5.34965689039022e-58	33.3333333333333	9.30174563591022
Tcf7l2	Cluster_11	1.5931065457648	1.41548008420341	6037277.5	0.802962926018288	0	0	68	7.6857855361596
Shroom4	Cluster_11	0.491909657281236	0.378704243285447	4444772	0.591158370739817	3.73099947117257e-43	7.76457680494982e-42	24.2666666666667	6.59351620947631
Lonrf3	Cluster_11	0.48424936050538	0.372000661685758	4435907.5	0.589979384871155	2.58110198532435e-39	4.90770791725325e-38	24.2666666666667	7.1571072319202
Lamp2	Cluster_11	0.54630407202524	0.302727490899756	4280583.5	0.569321163757273	9.51428005839587e-13	7.94644764487753e-12	27.4666666666667	16.2394014962594
Tmem47	Cluster_11	0.752545354722709	0.589488932828539	4777584	0.635422643391521	8.06933948319824e-63	2.32314287771582e-61	35.2	10.3092269326683
Gk	Cluster_11	0.679245691097673	0.490050851147806	4650669	0.618542842892768	2.77881715062861e-43	5.79780095640118e-42	33.6	11.9351620947631
Phka1	Cluster_11	1.80066303633449	1.60614320206424	6236413.5	0.829448179551122	0	0	72.2666666666667	10.3192019950125
Shroom2	Cluster_11	0.544390324141521	0.381378456170565	4438516	0.590326317539485	5.9050652147772e-29	8.91846195083534e-28	26.9333333333333	10.4438902743142
Sat1	Cluster_11	1.27370632743753	1.14832633392254	5651483	0.751651936824605	3.99520997573706e-286	9.16928824713174e-284	55.4666666666667	6.82294264339152
Sulf1	Cluster_12	0.390371482288766	0.134863222143346	3891536	0.530066903726902	0.00157960165944326	0.0082025522755347	20.2185792349727	15.1253801286206
Slco5a1	Cluster_12	1.0756355618108	0.885411310060885	5307734	0.722967519042867	1.46913216696489e-133	4.43324234457277e-131	53.2786885245902	12.8520863452814
Nab1	Cluster_12	0.397888054242279	0.301814354357215	4232196	0.576468271059391	4.0638797562574e-31	1.93063908537068e-29	21.0382513661202	6.42105787925619
Pard3b	Cluster_12	0.706241797205011	0.399260631653902	4431929	0.603673943288065	9.30820794892713e-27	3.76370343741359e-25	36.3387978142077	15.4843212523057
Nrp2	Cluster_12	1.98954259257896	1.73214333128109	6448664.5	0.878373892645112	0	0	81.6939890710383	16.1124682187547
Ikzf2	Cluster_12	0.612523292118222	0.438060951866414	4513691.5	0.61481082990969	1.5477650475963e-44	9.81355309361156e-43	32.5136612021858	10.3943367067152
Ramp1	Cluster_12	0.379894507642641	0.1484665835872	3922640	0.53430358584253	0.000368663988834338	0.00235768433989621	21.0382513661202	15.5640859464579
Atp2b4	Cluster_12	0.756096791665073	0.492819281548786	4594159.5	0.625771392425133	8.23942856772122e-37	4.40201601675467e-35	39.0710382513661	16.4265417019792
Pcp4l1	Cluster_12	0.376454070438395	0.263202243595418	4162605	0.566989266908521	3.01213685562396e-20	9.49376596951497e-19	20.4918032786885	8.03130764245476
Pld5	Cluster_12	1.43344392194399	1.13208114659509	5449711	0.742306234858533	4.37078748179463e-124	1.16757347566957e-121	59.5628415300546	17.3687621516526
Ptpn14	Cluster_12	0.512965499738429	0.499579817435108	4666947.5	0.635685860591038	0	0	27.8688524590164	0.742808714292836
Prkcq	Cluster_12	0.790211915316785	0.742277675151404	5045704.5	0.687276427980082	0	0	39.8907103825137	2.40789670472107
Ntng2	Cluster_12	0.594421262265766	0.567149065548909	4777048.5	0.650682740015315	0	0	31.6939890710383	1.78972032504113
